# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
0.00389	5.0202500051e-03	5.0799652585e-09	-2.6126499082e-08
0.0039	5.0202500051e-03	5.0662964785e-09	-2.6122911544e-08
0.00391	5.0202500051e-03	5.0526128244e-09	-2.6119170764e-08
0.00392	5.0202500051e-03	5.0389139847e-09	-2.6115278027e-08
0.00393	5.0202500051e-03	5.0251998369e-09	-2.6111236674e-08
0.00394	5.0202500051e-03	5.0114699323e-09	-2.6107047613e-08
0.00395	5.0202500051e-03	4.9977259566e-09	-2.6102712445e-08
0.00396	5.0202500050e-03	4.9839673658e-09	-2.6098233367e-08
0.00397	5.0202500050e-03	4.9701940481e-09	-2.6093611740e-08
0.00398	5.0202500050e-03	4.9564055133e-09	-2.6088848694e-08
0.00399	5.0202500050e-03	4.9426023316e-09	-2.6083945985e-08
0.004	5.0202500050e-03	4.9287853809e-09	-2.6078903472e-08
0.00401	5.0202500050e-03	4.9149554218e-09	-2.6073723214e-08
0.00402	5.0202500050e-03	4.9011119380e-09	-2.6068406458e-08
0.00403	5.0202500050e-03	4.8872536607e-09	-2.6062954649e-08
0.00404	5.0202500049e-03	4.8733800392e-09	-2.6057369455e-08
0.00405	5.0202500049e-03	4.8594915187e-09	-2.6051652886e-08
0.00406	5.0202500049e-03	4.8455891917e-09	-2.6045806490e-08
0.00407	5.0202500049e-03	4.8316734288e-09	-2.6039830666e-08
0.00408	5.0202500049e-03	4.8177435954e-09	-2.6033726249e-08
0.00409	5.0202500049e-03	4.8038000795e-09	-2.6027494224e-08
0.0041	5.0202500049e-03	4.7898430572e-09	-2.6021134258e-08
0.00411	5.0202500049e-03	4.7758724533e-09	-2.6014648682e-08
0.00412	5.0202500048e-03	4.7618865209e-09	-2.6008039334e-08
0.00413	5.0202500048e-03	4.7478844735e-09	-2.6001306243e-08
0.00414	5.0202500048e-03	4.7338664767e-09	-2.5994450464e-08
0.00415	5.0202500048e-03	4.7198309788e-09	-2.5987472729e-08
0.00416	5.0202500048e-03	4.7057779042e-09	-2.5980374366e-08
0.00417	5.0202500048e-03	4.6917077167e-09	-2.5973155850e-08
0.00418	5.0202500048e-03	4.6776214796e-09	-2.5965818004e-08
0.00419	5.0202500048e-03	4.6635203661e-09	-2.5958361679e-08
0.0042	5.0202500048e-03	4.6494067586e-09	-2.5950789541e-08
0.00421	5.0202500047e-03	4.6352815742e-09	-2.5943102551e-08
0.00422	5.0202500047e-03	4.6211443714e-09	-2.5935300913e-08
0.00423	5.0202500047e-03	4.6069945938e-09	-2.5927384768e-08
0.00424	5.0202500047e-03	4.5928340859e-09	-2.5919357278e-08
0.00425	5.0202500047e-03	4.5786641667e-09	-2.5911220492e-08
0.00426	5.0202500047e-03	4.5644841676e-09	-2.5902975443e-08
0.00427	5.0202500047e-03	4.5502932831e-09	-2.5894623680e-08
0.00428	5.0202500047e-03	4.5360919470e-09	-2.5886167065e-08
0.00429	5.0202500047e-03	4.5218783874e-09	-2.5877605585e-08
0.0043	5.0202500046e-03	4.5076516505e-09	-2.5868939636e-08
0.00431	5.0202500046e-03	4.4934102852e-09	-2.5860169605e-08
0.00432	5.0202500046e-03	4.4791560693e-09	-2.5851297489e-08
0.00433	5.0202500046e-03	4.4648920159e-09	-2.5842323476e-08
0.00434	5.0202500046e-03	4.4506198664e-09	-2.5833250066e-08
0.00435	5.0202500046e-03	4.4363392871e-09	-2.5824077904e-08
0.00436	5.0202500046e-03	4.4220488460e-09	-2.5814807711e-08
0.00437	5.0202500046e-03	4.4077478629e-09	-2.5805440394e-08
0.00438	5.0202500046e-03	4.3934349413e-09	-2.5795976374e-08
0.00439	5.0202500045e-03	4.3791100080e-09	-2.5786416334e-08
0.0044	5.0202500045e-03	4.3647748481e-09	-2.5776761240e-08
0.00441	5.0202500045e-03	4.3504299446e-09	-2.5767012865e-08
0.00442	5.0202500045e-03	4.3360762370e-09	-2.5757173178e-08
0.00443	5.0202500045e-03	4.3217139048e-09	-2.5747243129e-08
0.00444	5.0202500045e-03	4.3073425565e-09	-2.5737223308e-08
0.00445	5.0202500045e-03	4.2929614432e-09	-2.5727113255e-08
0.00446	5.0202500045e-03	4.2785702720e-09	-2.5716913592e-08
0.00447	5.0202500045e-03	4.2641695769e-09	-2.5706625251e-08
0.00448	5.0202500045e-03	4.2497589933e-09	-2.5696248384e-08
0.00449	5.0202500044e-03	4.2353386036e-09	-2.5685782448e-08
0.0045	5.0202500044e-03	4.2209088865e-09	-2.5675227983e-08
0.00451	5.0202500044e-03	4.2064707653e-09	-2.5664586121e-08
0.00452	5.0202500044e-03	4.1920241363e-09	-2.5653858567e-08
0.00453	5.0202500044e-03	4.1775679674e-09	-2.5643046601e-08
0.00454	5.0202500044e-03	4.1631018188e-09	-2.5632151053e-08
0.00455	5.0202500044e-03	4.1486258475e-09	-2.5621173258e-08
0.00456	5.0202500044e-03	4.1341399844e-09	-2.5610113953e-08
0.00457	5.0202500044e-03	4.1196440993e-09	-2.5598973163e-08
0.00458	5.0202500044e-03	4.1051383228e-09	-2.5587751627e-08
0.00459	5.0202500044e-03	4.0906227118e-09	-2.5576450113e-08
0.0046	5.0202500043e-03	4.0760972443e-09	-2.5565069167e-08
0.00461	5.0202500043e-03	4.0615620811e-09	-2.5553608749e-08
0.00462	5.0202500043e-03	4.0470169447e-09	-2.5542069616e-08
0.00463	5.0202500043e-03	4.0324616951e-09	-2.5530452937e-08
0.00464	5.0202500043e-03	4.0178961734e-09	-2.5518760002e-08
0.00465	5.0202500043e-03	4.0033205457e-09	-2.5506991568e-08
0.00466	5.0202500043e-03	3.9887344912e-09	-2.5495148465e-08
0.00467	5.0202500043e-03	3.9741375738e-09	-2.5483231242e-08
0.00468	5.0202500043e-03	3.9595302886e-09	-2.5471240231e-08
0.00469	5.0202500043e-03	3.9449129889e-09	-2.5459175653e-08
0.0047	5.0202500042e-03	3.9302857355e-09	-2.5447038382e-08
0.00471	5.0202500042e-03	3.9156481846e-09	-2.5434829203e-08
0.00472	5.0202500042e-03	3.9010008749e-09	-2.5422548151e-08
0.00473	5.0202500042e-03	3.8863443039e-09	-2.5410195223e-08
0.00474	5.0202500042e-03	3.8716790006e-09	-2.5397770761e-08
0.00475	5.0202500042e-03	3.8570056867e-09	-2.5385275640e-08
0.00476	5.0202500042e-03	3.8423250658e-09	-2.5372710750e-08
0.00477	5.0202500042e-03	3.8276376018e-09	-2.5360076521e-08
0.00478	5.0202500042e-03	3.8129434856e-09	-2.5347373645e-08
0.00479	5.0202500042e-03	3.7982429525e-09	-2.5334602604e-08
0.0048	5.0202500042e-03	3.7835360730e-09	-2.5321763985e-08
0.00481	5.0202500042e-03	3.7688234929e-09	-2.5308858536e-08
0.00482	5.0202500041e-03	3.7541058633e-09	-2.5295886318e-08
0.00483	5.0202500041e-03	3.7393833633e-09	-2.5282848882e-08
0.00484	5.0202500041e-03	3.7246559180e-09	-2.5269747495e-08
0.00485	5.0202500041e-03	3.7099235068e-09	-2.5256583118e-08
0.00486	5.0202500041e-03	3.6951861476e-09	-2.5243356543e-08
0.00487	5.0202500041e-03	3.6804439857e-09	-2.5230068837e-08
0.00488	5.0202500041e-03	3.6656971688e-09	-2.5216720817e-08
0.00489	5.0202500041e-03	3.6509457184e-09	-2.5203313731e-08
0.0049	5.0202500041e-03	3.6361894085e-09	-2.5189848358e-08
0.00491	5.0202500041e-03	3.6214284985e-09	-2.5176325529e-08
0.00492	5.0202500041e-03	3.6066633159e-09	-2.5162745885e-08
0.00493	5.0202500041e-03	3.5918941230e-09	-2.5149110287e-08
0.00494	5.0202500040e-03	3.5771214488e-09	-2.5135418785e-08
0.00495	5.0202500040e-03	3.5623451071e-09	-2.5121672986e-08
0.00496	5.0202500040e-03	3.5475647403e-09	-2.5107873221e-08
0.00497	5.0202500040e-03	3.5327805455e-09	-2.5094020179e-08
0.00498	5.0202500040e-03	3.5179927829e-09	-2.5080114510e-08
0.00499	5.0202500040e-03	3.5032016883e-09	-2.5066156951e-08
0.005	5.0202500040e-03	3.4884074364e-09	-2.5052148180e-08
0.00501	5.0202500040e-03	3.4814445565e-09	-2.5002143933e-08
0.00502	5.0202500040e-03	3.4745094809e-09	-2.4952338717e-08
0.00503	5.0202500040e-03	3.4676020323e-09	-2.4902731224e-08
0.00504	5.0202500040e-03	3.4607220416e-09	-2.4853320315e-08
0.00505	5.0202500040e-03	3.4538693163e-09	-2.4804104866e-08
0.00506	5.0202500039e-03	3.4470436836e-09	-2.4755083781e-08
0.00507	5.0202500039e-03	3.4402449864e-09	-2.4706255964e-08
0.00508	5.0202500039e-03	3.4334730689e-09	-2.4657620319e-08
0.00509	5.0202500039e-03	3.4267277793e-09	-2.4609175764e-08
0.0051	5.0202500039e-03	3.4200089622e-09	-2.4560921200e-08
0.00511	5.0202500039e-03	3.4133164643e-09	-2.4512855527e-08
0.00512	5.0202500039e-03	3.4066501325e-09	-2.4464977643e-08
0.00513	5.0202500039e-03	3.4000098149e-09	-2.4417286453e-08
0.00514	5.0202500039e-03	3.3933953617e-09	-2.4369780866e-08
0.00515	5.0202500039e-03	3.3868066237e-09	-2.4322459803e-08
0.00516	5.0202500039e-03	3.3802434512e-09	-2.4275322187e-08
0.00517	5.0202500039e-03	3.3737056953e-09	-2.4228366953e-08
0.00518	5.0202500039e-03	3.3671932081e-09	-2.4181593048e-08
0.00519	5.0202500038e-03	3.3607058427e-09	-2.4134999420e-08
0.0052	5.0202500038e-03	3.3542434540e-09	-2.4088585031e-08
0.00521	5.0202500038e-03	3.3478058972e-09	-2.4042348847e-08
0.00522	5.0202500038e-03	3.3413930295e-09	-2.3996289844e-08
0.00523	5.0202500038e-03	3.3350047084e-09	-2.3950407004e-08
0.00524	5.0202500038e-03	3.3286407933e-09	-2.3904699320e-08
0.00525	5.0202500038e-03	3.3223011438e-09	-2.3859165788e-08
0.00526	5.0202500038e-03	3.3159856214e-09	-2.3813805415e-08
0.00527	5.0202500038e-03	3.3096940879e-09	-2.3768617216e-08
0.00528	5.0202500038e-03	3.3034264070e-09	-2.3723600210e-08
0.00529	5.0202500038e-03	3.2971824425e-09	-2.3678753428e-08
0.0053	5.0202500038e-03	3.2909620600e-09	-2.3634075905e-08
0.00531	5.0202500038e-03	3.2847651256e-09	-2.3589566683e-08
0.00532	5.0202500038e-03	3.2785915068e-09	-2.3545224815e-08
0.00533	5.0202500037e-03	3.2724410720e-09	-2.3501049356e-08
0.00534	5.0202500037e-03	3.2663136907e-09	-2.3457039372e-08
0.00535	5.0202500037e-03	3.2602092331e-09	-2.3413193934e-08
0.00536	5.0202500037e-03	3.2541275706e-09	-2.3369512120e-08
0.00537	5.0202500037e-03	3.2480685754e-09	-2.3325993017e-08
0.00538	5.0202500037e-03	3.2420321209e-09	-2.3282635716e-08
0.00539	5.0202500037e-03	3.2360180813e-09	-2.3239439316e-08
0.0054	5.0202500037e-03	3.2300263317e-09	-2.3196402924e-08
0.00541	5.0202500037e-03	3.2240567482e-09	-2.3153525650e-08
0.00542	5.0202500037e-03	3.2181092079e-09	-2.3110806615e-08
0.00543	5.0202500037e-03	3.2121835886e-09	-2.3068244943e-08
0.00544	5.0202500037e-03	3.2062797691e-09	-2.3025839766e-08
0.00545	5.0202500037e-03	3.2003976290e-09	-2.2983590222e-08
0.00546	5.0202500037e-03	3.1945370491e-09	-2.2941495455e-08
0.00547	5.0202500037e-03	3.1886979107e-09	-2.2899554617e-08
0.00548	5.0202500036e-03	3.1828800963e-09	-2.2857766865e-08
0.00549	5.0202500036e-03	3.1770834888e-09	-2.2816131360e-08
0.0055	5.0202500036e-03	3.1713079725e-09	-2.2774647273e-08
0.00551	5.0202500036e-03	3.1655534322e-09	-2.2733313778e-08
0.00552	5.0202500036e-03	3.1598197538e-09	-2.2692130058e-08
0.00553	5.0202500036e-03	3.1541068237e-09	-2.2651095298e-08
0.00554	5.0202500036e-03	3.1484145294e-09	-2.2610208691e-08
0.00555	5.0202500036e-03	3.1427427592e-09	-2.2569469438e-08
0.00556	5.0202500036e-03	3.1370914021e-09	-2.2528876741e-08
0.00557	5.0202500036e-03	3.1314603480e-09	-2.2488429812e-08
0.00558	5.0202500036e-03	3.1258494876e-09	-2.2448127866e-08
0.00559	5.0202500036e-03	3.1202587121e-09	-2.2407970125e-08
0.0056	5.0202500036e-03	3.1146879139e-09	-2.2367955817e-08
0.00561	5.0202500036e-03	3.1091369858e-09	-2.2328084173e-08
0.00562	5.0202500036e-03	3.1036058217e-09	-2.2288354432e-08
0.00563	5.0202500035e-03	3.0980943159e-09	-2.2248765837e-08
0.00564	5.0202500035e-03	3.0926023637e-09	-2.2209317638e-08
0.00565	5.0202500035e-03	3.0871298610e-09	-2.2170009089e-08
0.00566	5.0202500035e-03	3.0816767046e-09	-2.2130839449e-08
0.00567	5.0202500035e-03	3.0762427919e-09	-2.2091807984e-08
0.00568	5.0202500035e-03	3.0708280211e-09	-2.2052913962e-08
0.00569	5.0202500035e-03	3.0654322910e-09	-2.2014156659e-08
0.0057	5.0202500035e-03	3.0600555013e-09	-2.1975535356e-08
0.00571	5.0202500035e-03	3.0546975522e-09	-2.1937049337e-08
0.00572	5.0202500035e-03	3.0493583447e-09	-2.1898697894e-08
0.00573	5.0202500035e-03	3.0440377806e-09	-2.1860480320e-08
0.00574	5.0202500035e-03	3.0387357621e-09	-2.1822395916e-08
0.00575	5.0202500035e-03	3.0334521925e-09	-2.1784443987e-08
0.00576	5.0202500035e-03	3.0281869753e-09	-2.1746623844e-08
0.00577	5.0202500035e-03	3.0229400151e-09	-2.1708934800e-08
0.00578	5.0202500035e-03	3.0177112168e-09	-2.1671376174e-08
0.00579	5.0202500034e-03	3.0125004863e-09	-2.1633947292e-08
0.0058	5.0202500034e-03	3.0073077298e-09	-2.1596647482e-08
0.00581	5.0202500034e-03	3.0021328545e-09	-2.1559476077e-08
0.00582	5.0202500034e-03	2.9969757680e-09	-2.1522432414e-08
0.00583	5.0202500034e-03	2.9918363787e-09	-2.1485515837e-08
0.00584	5.0202500034e-03	2.9867145954e-09	-2.1448725693e-08
0.00585	5.0202500034e-03	2.9816103278e-09	-2.1412061333e-08
0.00586	5.0202500034e-03	2.9765234859e-09	-2.1375522112e-08
0.00587	5.0202500034e-03	2.9714539807e-09	-2.1339107392e-08
0.00588	5.0202500034e-03	2.9664017234e-09	-2.1302816536e-08
0.00589	5.0202500034e-03	2.9613666262e-09	-2.1266648914e-08
0.0059	5.0202500034e-03	2.9563486016e-09	-2.1230603899e-08
0.00591	5.0202500034e-03	2.9513475628e-09	-2.1194680868e-08
0.00592	5.0202500034e-03	2.9463634236e-09	-2.1158879203e-08
0.00593	5.0202500034e-03	2.9413960984e-09	-2.1123198291e-08
0.00594	5.0202500034e-03	2.9364455023e-09	-2.1087637520e-08
0.00595	5.0202500034e-03	2.9315115506e-09	-2.1052196285e-08
0.00596	5.0202500034e-03	2.9265941595e-09	-2.1016873985e-08
0.00597	5.0202500033e-03	2.9216932457e-09	-2.0981670021e-08
0.00598	5.0202500033e-03	2.9168087264e-09	-2.0946583800e-08
0.00599	5.0202500033e-03	2.9119405195e-09	-2.0911614731e-08
0.006	5.0202500033e-03	2.9070885433e-09	-2.0876762230e-08
0.00601	5.0202500033e-03	2.9022527167e-09	-2.0842025713e-08
0.00602	5.0202500033e-03	2.8974329591e-09	-2.0807404603e-08
0.00603	5.0202500033e-03	2.8926291906e-09	-2.0772898326e-08
0.00604	5.0202500033e-03	2.8878413317e-09	-2.0738506311e-08
0.00605	5.0202500033e-03	2.8830693033e-09	-2.0704227991e-08
0.00606	5.0202500033e-03	2.8783130272e-09	-2.0670062803e-08
0.00607	5.0202500033e-03	2.8735724253e-09	-2.0636010188e-08
0.00608	5.0202500033e-03	2.8688474204e-09	-2.0602069591e-08
0.00609	5.0202500033e-03	2.8641379354e-09	-2.0568240460e-08
0.0061	5.0202500033e-03	2.8594438940e-09	-2.0534522246e-08
0.00611	5.0202500033e-03	2.8547652203e-09	-2.0500914405e-08
0.00612	5.0202500033e-03	2.8501018389e-09	-2.0467416395e-08
0.00613	5.0202500033e-03	2.8454536749e-09	-2.0434027680e-08
0.00614	5.0202500033e-03	2.8408206539e-09	-2.0400747724e-08
0.00615	5.0202500032e-03	2.8362027020e-09	-2.0367575998e-08
0.00616	5.0202500032e-03	2.8315997457e-09	-2.0334511974e-08
0.00617	5.0202500032e-03	2.8270117120e-09	-2.0301555129e-08
0.00618	5.0202500032e-03	2.8224385285e-09	-2.0268704941e-08
0.00619	5.0202500032e-03	2.8178801230e-09	-2.0235960895e-08
0.0062	5.0202500032e-03	2.8133364241e-09	-2.0203322476e-08
0.00621	5.0202500032e-03	2.8088073606e-09	-2.0170789175e-08
0.00622	5.0202500032e-03	2.8042928619e-09	-2.0138360484e-08
0.00623	5.0202500032e-03	2.7997928578e-09	-2.0106035899e-08
0.00624	5.0202500032e-03	2.7953072785e-09	-2.0073814919e-08
0.00625	5.0202500032e-03	2.7908360547e-09	-2.0041697049e-08
0.00626	5.0202500032e-03	2.7863791176e-09	-2.0009681792e-08
0.00627	5.0202500032e-03	2.7819363988e-09	-1.9977768659e-08
0.00628	5.0202500032e-03	2.7775078303e-09	-1.9945957161e-08
0.00629	5.0202500032e-03	2.7730933445e-09	-1.9914246813e-08
0.0063	5.0202500032e-03	2.7686928745e-09	-1.9882637135e-08
0.00631	5.0202500032e-03	2.7643063534e-09	-1.9851127646e-08
0.00632	5.0202500032e-03	2.7599337151e-09	-1.9819717872e-08
0.00633	5.0202500032e-03	2.7555748936e-09	-1.9788407340e-08
0.00634	5.0202500032e-03	2.7512298236e-09	-1.9757195580e-08
0.00635	5.0202500031e-03	2.7468984401e-09	-1.9726082125e-08
0.00636	5.0202500031e-03	2.7425806785e-09	-1.9695066512e-08
0.00637	5.0202500031e-03	2.7382764745e-09	-1.9664148280e-08
0.00638	5.0202500031e-03	2.7339857645e-09	-1.9633326971e-08
0.00639	5.0202500031e-03	2.7297084849e-09	-1.9602602130e-08
0.0064	5.0202500031e-03	2.7254445728e-09	-1.9571973305e-08
0.00641	5.0202500031e-03	2.7211939656e-09	-1.9541440046e-08
0.00642	5.0202500031e-03	2.7169566011e-09	-1.9511001906e-08
0.00643	5.0202500031e-03	2.7127324175e-09	-1.9480658442e-08
0.00644	5.0202500031e-03	2.7085213533e-09	-1.9450409213e-08
0.00645	5.0202500031e-03	2.7043233475e-09	-1.9420253781e-08
0.00646	5.0202500031e-03	2.7001383394e-09	-1.9390191709e-08
0.00647	5.0202500031e-03	2.6959662687e-09	-1.9360222565e-08
0.00648	5.0202500031e-03	2.6918070755e-09	-1.9330345919e-08
0.00649	5.0202500031e-03	2.6876607002e-09	-1.9300561343e-08
0.0065	5.0202500031e-03	2.6835270835e-09	-1.9270868412e-08
0.00651	5.0202500031e-03	2.6794061668e-09	-1.9241266703e-08
0.00652	5.0202500031e-03	2.6752978914e-09	-1.9211755798e-08
0.00653	5.0202500031e-03	2.6712021993e-09	-1.9182335278e-08
0.00654	5.0202500031e-03	2.6671190327e-09	-1.9153004729e-08
0.00655	5.0202500030e-03	2.6630483342e-09	-1.9123763739e-08
0.00656	5.0202500030e-03	2.6589900468e-09	-1.9094611899e-08
0.00657	5.0202500030e-03	2.6549441137e-09	-1.9065548801e-08
0.00658	5.0202500030e-03	2.6509104786e-09	-1.9036574040e-08
0.00659	5.0202500030e-03	2.6468890855e-09	-1.9007687215e-08
0.0066	5.0202500030e-03	2.6428798787e-09	-1.8978887926e-08
0.00661	5.0202500030e-03	2.6388828028e-09	-1.8950175775e-08
0.00662	5.0202500030e-03	2.6348978029e-09	-1.8921550367e-08
0.00663	5.0202500030e-03	2.6309248242e-09	-1.8893011311e-08
0.00664	5.0202500030e-03	2.6269638124e-09	-1.8864558215e-08
0.00665	5.0202500030e-03	2.6230147134e-09	-1.8836190693e-08
0.00666	5.0202500030e-03	2.6190774737e-09	-1.8807908357e-08
0.00667	5.0202500030e-03	2.6151520397e-09	-1.8779710827e-08
0.00668	5.0202500030e-03	2.6112383585e-09	-1.8751597719e-08
0.00669	5.0202500030e-03	2.6073363772e-09	-1.8723568657e-08
0.0067	5.0202500030e-03	2.6034460435e-09	-1.8695623263e-08
0.00671	5.0202500030e-03	2.5995673053e-09	-1.8667761163e-08
0.00672	5.0202500030e-03	2.5957001107e-09	-1.8639981986e-08
0.00673	5.0202500030e-03	2.5918444083e-09	-1.8612285362e-08
0.00674	5.0202500030e-03	2.5880001469e-09	-1.8584670923e-08
0.00675	5.0202500030e-03	2.5841672755e-09	-1.8557138304e-08
0.00676	5.0202500030e-03	2.5803457435e-09	-1.8529687142e-08
0.00677	5.0202500030e-03	2.5765355008e-09	-1.8502317076e-08
0.00678	5.0202500029e-03	2.5727364973e-09	-1.8475027748e-08
0.00679	5.0202500029e-03	2.5689486832e-09	-1.8447818799e-08
0.0068	5.0202500029e-03	2.5651720093e-09	-1.8420689877e-08
0.00681	5.0202500029e-03	2.5614064263e-09	-1.8393640627e-08
0.00682	5.0202500029e-03	2.5576518855e-09	-1.8366670700e-08
0.00683	5.0202500029e-03	2.5539083383e-09	-1.8339779748e-08
0.00684	5.0202500029e-03	2.5501757365e-09	-1.8312967423e-08
0.00685	5.0202500029e-03	2.5464540321e-09	-1.8286233382e-08
0.00686	5.0202500029e-03	2.5427431774e-09	-1.8259577282e-08
0.00687	5.0202500029e-03	2.5390431249e-09	-1.8232998783e-08
0.00688	5.0202500029e-03	2.5353538276e-09	-1.8206497546e-08
0.00689	5.0202500029e-03	2.5316752386e-09	-1.8180073235e-08
0.0069	5.0202500029e-03	2.5280073114e-09	-1.8153725516e-08
0.00691	5.0202500029e-03	2.5243499994e-09	-1.8127454056e-08
0.00692	5.0202500029e-03	2.5207032568e-09	-1.8101258523e-08
0.00693	5.0202500029e-03	2.5170670378e-09	-1.8075138591e-08
0.00694	5.0202500029e-03	2.5134412967e-09	-1.8049093931e-08
0.00695	5.0202500029e-03	2.5098259884e-09	-1.8023124219e-08
0.00696	5.0202500029e-03	2.5062210678e-09	-1.7997229132e-08
0.00697	5.0202500029e-03	2.5026264902e-09	-1.7971408348e-08
0.00698	5.0202500029e-03	2.4990422111e-09	-1.7945661549e-08
0.00699	5.0202500029e-03	2.4954681863e-09	-1.7919988416e-08
0.007	5.0202500029e-03	2.4919043718e-09	-1.7894388634e-08
0.00701	5.0202500028e-03	2.4883507239e-09	-1.7868861889e-08
0.00702	5.0202500028e-03	2.4848071991e-09	-1.7843407868e-08
0.00703	5.0202500028e-03	2.4812737542e-09	-1.7818026262e-08
0.00704	5.0202500028e-03	2.4777503462e-09	-1.7792716762e-08
0.00705	5.0202500028e-03	2.4742369323e-09	-1.7767479061e-08
0.00706	5.0202500028e-03	2.4707334701e-09	-1.7742312854e-08
0.00707	5.0202500028e-03	2.4672399174e-09	-1.7717217837e-08
0.00708	5.0202500028e-03	2.4637562321e-09	-1.7692193709e-08
0.00709	5.0202500028e-03	2.4602823724e-09	-1.7667240170e-08
0.0071	5.0202500028e-03	2.4568182967e-09	-1.7642356921e-08
0.00711	5.0202500028e-03	2.4533639639e-09	-1.7617543666e-08
0.00712	5.0202500028e-03	2.4499193328e-09	-1.7592800110e-08
0.00713	5.0202500028e-03	2.4464843625e-09	-1.7568125960e-08
0.00714	5.0202500028e-03	2.4430590125e-09	-1.7543520924e-08
0.00715	5.0202500028e-03	2.4396432424e-09	-1.7518984712e-08
0.00716	5.0202500028e-03	2.4362370119e-09	-1.7494517036e-08
0.00717	5.0202500028e-03	2.4328402812e-09	-1.7470117609e-08
0.00718	5.0202500028e-03	2.4294530105e-09	-1.7445786145e-08
0.00719	5.0202500028e-03	2.4260751603e-09	-1.7421522362e-08
0.0072	5.0202500028e-03	2.4227066915e-09	-1.7397325976e-08
0.00721	5.0202500028e-03	2.4193475648e-09	-1.7373196709e-08
0.00722	5.0202500028e-03	2.4159977415e-09	-1.7349134280e-08
0.00723	5.0202500028e-03	2.4126571830e-09	-1.7325138412e-08
0.00724	5.0202500028e-03	2.4093258508e-09	-1.7301208831e-08
0.00725	5.0202500028e-03	2.4060037067e-09	-1.7277345260e-08
0.00726	5.0202500028e-03	2.4026907128e-09	-1.7253547428e-08
0.00727	5.0202500027e-03	2.3993868313e-09	-1.7229815063e-08
0.00728	5.0202500027e-03	2.3960920246e-09	-1.7206147896e-08
0.00729	5.0202500027e-03	2.3928062554e-09	-1.7182545657e-08
0.0073	5.0202500027e-03	2.3895294865e-09	-1.7159008081e-08
0.00731	5.0202500027e-03	2.3862616810e-09	-1.7135534902e-08
0.00732	5.0202500027e-03	2.3830028021e-09	-1.7112125856e-08
0.00733	5.0202500027e-03	2.3797528132e-09	-1.7088780680e-08
0.00734	5.0202500027e-03	2.3765116781e-09	-1.7065499114e-08
0.00735	5.0202500027e-03	2.3732793605e-09	-1.7042280898e-08
0.00736	5.0202500027e-03	2.3700558245e-09	-1.7019125773e-08
0.00737	5.0202500027e-03	2.3668410344e-09	-1.6996033483e-08
0.00738	5.0202500027e-03	2.3636349546e-09	-1.6973003772e-08
0.00739	5.0202500027e-03	2.3604375496e-09	-1.6950036386e-08
0.0074	5.0202500027e-03	2.3572487844e-09	-1.6927131073e-08
0.00741	5.0202500027e-03	2.3540686240e-09	-1.6904287582e-08
0.00742	5.0202500027e-03	2.3508970334e-09	-1.6881505662e-08
0.00743	5.0202500027e-03	2.3477339782e-09	-1.6858785064e-08
0.00744	5.0202500027e-03	2.3445794239e-09	-1.6836125542e-08
0.00745	5.0202500027e-03	2.3414333363e-09	-1.6813526849e-08
0.00746	5.0202500027e-03	2.3382956812e-09	-1.6790988742e-08
0.00747	5.0202500027e-03	2.3351664249e-09	-1.6768510975e-08
0.00748	5.0202500027e-03	2.3320455336e-09	-1.6746093309e-08
0.00749	5.0202500027e-03	2.3289329738e-09	-1.6723735501e-08
0.0075	5.0202500027e-03	2.3258287121e-09	-1.6701437313e-08
0.00751	5.0202500027e-03	2.3227327155e-09	-1.6679198506e-08
0.00752	5.0202500027e-03	2.3196449509e-09	-1.6657018843e-08
0.00753	5.0202500027e-03	2.3165653855e-09	-1.6634898089e-08
