# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
0.01684                 	smoothSolver	1.2608100000000001e-02	8.5077999999999994e-03	1000	1.6614899999999998e-02	1.3172700000000000e-07	2	1.7455300000000000e-02	1.4391900000000001e-07	2	false	smoothSolver	8.9463200000000002e-04	2.4699799999999999e-06	1	true	smoothSolver	2.0663399999999998e-03	5.8021800000000004e-06	1	true	GAMG	7.1284999999999998e-01	4.0614900000000002e-02	1	true
0.01685                 	smoothSolver	1.5378100000000000e-02	8.5451299999999997e-03	1000	1.4977900000000001e-02	1.1377500000000000e-07	2	1.5124100000000000e-02	1.1823900000000000e-07	2	false	smoothSolver	8.9470999999999995e-04	2.4687799999999998e-06	1	true	smoothSolver	2.0672300000000002e-03	5.8029300000000004e-06	1	true	GAMG	7.2604299999999999e-01	4.2556400000000001e-02	1	true
0.01686                 	smoothSolver	1.8492800000000000e-02	8.4404600000000003e-03	1000	1.4703600000000001e-02	1.0951800000000000e-07	2	1.4645399999999999e-02	1.1050800000000000e-07	2	false	smoothSolver	8.9478699999999997e-04	2.4698699999999999e-06	1	true	smoothSolver	2.0681200000000001e-03	5.8036699999999996e-06	1	true	GAMG	7.0748400000000000e-01	4.1528299999999997e-02	1	true
0.01687                 	smoothSolver	2.3824499999999998e-02	8.4029499999999993e-03	1000	1.4907100000000000e-02	1.1123800000000001e-07	2	1.5047200000000000e-02	1.1389300000000000e-07	2	false	smoothSolver	8.9486500000000001e-04	2.4694500000000001e-06	1	true	smoothSolver	2.0690100000000000e-03	5.8068699999999999e-06	1	true	GAMG	7.2247399999999995e-01	4.1751200000000002e-02	1	true
0.01688                 	smoothSolver	2.9700399999999998e-02	8.3923399999999999e-03	1000	1.5137500000000000e-02	1.1522000000000000e-07	2	1.5248599999999999e-02	1.1794600000000000e-07	2	false	smoothSolver	8.9494200000000002e-04	2.4704999999999999e-06	1	true	smoothSolver	2.0699000000000000e-03	5.8118099999999998e-06	1	true	GAMG	7.0555299999999999e-01	4.0919100000000000e-02	1	true
0.01689                 	smoothSolver	1.6501100000000001e-02	8.4030700000000003e-03	1000	1.5974300000000000e-02	1.2335200000000000e-07	2	1.6097600000000000e-02	1.2568100000000000e-07	2	false	smoothSolver	8.9501999999999995e-04	2.4695499999999999e-06	1	true	smoothSolver	2.0707999999999998e-03	5.8136900000000001e-06	1	true	GAMG	7.2146699999999997e-01	4.1498399999999998e-02	1	true
0.0169                  	smoothSolver	1.1665000000000000e-02	8.3679600000000007e-03	1000	1.5176700000000000e-02	1.1696200000000000e-07	2	1.5341499999999999e-02	1.2005099999999999e-07	2	false	smoothSolver	8.9509799999999999e-04	2.4708300000000001e-06	1	true	smoothSolver	2.0716900000000002e-03	5.8142600000000001e-06	1	true	GAMG	7.2061399999999998e-01	4.0442300000000000e-02	1	true
0.01691                 	smoothSolver	1.5715199999999999e-02	8.3820600000000002e-03	1000	1.5139100000000001e-02	1.1688300000000000e-07	2	1.5433000000000001e-02	1.2129200000000000e-07	2	false	smoothSolver	8.9517500000000001e-04	2.4698099999999999e-06	1	true	smoothSolver	2.0725900000000000e-03	5.8171900000000001e-06	1	true	GAMG	7.2495600000000004e-01	4.0630800000000002e-02	1	true
0.01692                 	smoothSolver	1.7934300000000000e-02	8.3072300000000005e-03	1000	1.4721200000000000e-02	1.1208600000000000e-07	2	1.4930100000000000e-02	1.1668000000000000e-07	2	false	smoothSolver	8.9525300000000004e-04	2.4716300000000002e-06	1	true	smoothSolver	2.0734799999999999e-03	5.8203400000000002e-06	1	true	GAMG	7.0638400000000001e-01	4.1715700000000001e-02	1	true
0.01693                 	smoothSolver	2.3652800000000002e-02	8.2520700000000002e-03	1000	1.4595700000000000e-02	1.1030900000000000e-07	2	1.4674400000000001e-02	1.1049500000000000e-07	2	false	smoothSolver	8.9532999999999995e-04	2.4707899999999999e-06	1	true	smoothSolver	2.0743799999999998e-03	5.8213800000000002e-06	1	true	GAMG	7.2514100000000004e-01	4.2024100000000002e-02	1	true
0.01694                 	smoothSolver	2.9124400000000002e-02	8.2731599999999999e-03	1000	1.5101600000000000e-02	1.1557600000000000e-07	2	1.5324700000000000e-02	1.1847700000000000e-07	2	false	smoothSolver	8.9540799999999999e-04	2.4701599999999998e-06	1	true	smoothSolver	2.0752800000000001e-03	5.8245800000000004e-06	1	true	GAMG	7.0586000000000004e-01	4.1061599999999997e-02	1	true
0.01695                 	smoothSolver	1.6258000000000002e-02	8.2527199999999998e-03	1000	1.5053499999999999e-02	1.1316499999999999e-07	2	1.5001799999999999e-02	1.1163599999999999e-07	2	false	smoothSolver	8.9548500000000001e-04	2.4711599999999999e-06	1	true	smoothSolver	2.0761800000000000e-03	5.8281700000000000e-06	1	true	GAMG	7.2576799999999997e-01	4.1628800000000001e-02	1	true
0.01696                 	smoothSolver	1.1253100000000000e-02	8.2425999999999992e-03	1000	1.4265699999999999e-02	1.0777800000000000e-07	2	1.4364399999999999e-02	1.0949000000000000e-07	2	false	smoothSolver	8.9556300000000004e-04	2.4716100000000000e-06	1	true	smoothSolver	2.0770799999999998e-03	5.8291900000000002e-06	1	true	GAMG	7.2545700000000002e-01	4.0909099999999997e-02	1	true
0.01697                 	smoothSolver	3.3496300000000000e-02	8.0956299999999995e-03	1000	1.4704200000000001e-02	1.1276700000000001e-07	2	1.4956100000000000e-02	1.1703200000000000e-07	2	false	smoothSolver	8.9564099999999997e-04	2.4708000000000001e-06	1	true	smoothSolver	2.0779800000000001e-03	5.8323900000000004e-06	1	true	GAMG	7.3093699999999995e-01	4.2613499999999999e-02	1	true
0.01698                 	smoothSolver	2.9842799999999999e-02	8.2295200000000006e-03	1000	1.5024500000000000e-02	1.1322299999999999e-07	2	1.4962000000000000e-02	1.1276700000000001e-07	2	false	smoothSolver	8.9571799999999999e-04	2.4722900000000002e-06	1	true	smoothSolver	2.0788800000000000e-03	5.8360399999999999e-06	1	true	GAMG	7.2472700000000001e-01	4.0650400000000003e-02	1	true
0.01699                 	smoothSolver	1.5613300000000000e-02	8.2062799999999998e-03	1000	1.5553300000000001e-02	1.2200400000000001e-07	2	1.6086199999999998e-02	1.2911500000000000e-07	2	false	smoothSolver	8.9579600000000003e-04	2.4709700000000002e-06	1	true	smoothSolver	2.0797799999999998e-03	5.8371300000000000e-06	1	true	GAMG	7.2064300000000003e-01	4.2103000000000002e-02	1	true
0.017                   	smoothSolver	1.2014300000000000e-02	8.1663800000000009e-03	1000	1.5394700000000001e-02	1.2054500000000000e-07	2	1.6265900000000000e-02	1.3352200000000000e-07	2	false	smoothSolver	8.9587300000000005e-04	2.4722199999999999e-06	1	true	smoothSolver	2.0806800000000001e-03	5.8402300000000000e-06	1	true	GAMG	7.1780600000000006e-01	4.1112400000000000e-02	1	true
0.01701                 	smoothSolver	3.2851400000000003e-02	8.0474599999999993e-03	1000	1.5089600000000000e-02	1.1837100000000000e-07	2	1.5630100000000001e-02	1.2708600000000000e-07	2	false	smoothSolver	8.9595099999999997e-04	2.4711700000000002e-06	1	true	smoothSolver	2.0815899999999999e-03	5.8405000000000002e-06	1	true	GAMG	7.2809199999999996e-01	4.2681499999999997e-02	1	true
0.01702                 	smoothSolver	5.8282399999999998e-02	8.1270999999999999e-03	1000	1.4521200000000000e-02	1.1050000000000000e-07	2	1.4591600000000000e-02	1.1200400000000000e-07	2	false	smoothSolver	8.9602900000000001e-04	2.4722499999999999e-06	1	true	smoothSolver	2.0824900000000002e-03	5.8461900000000002e-06	1	true	GAMG	7.1355800000000003e-01	4.1679300000000002e-02	1	true
0.01703                 	smoothSolver	2.4690900000000002e-02	8.0752399999999992e-03	1000	1.4997600000000000e-02	1.1437899999999999e-07	2	1.5225499999999999e-02	1.1792699999999999e-07	2	false	smoothSolver	8.9610600000000003e-04	2.4724200000000000e-06	1	true	smoothSolver	2.0834000000000000e-03	5.8494100000000001e-06	1	true	GAMG	7.2905500000000001e-01	4.2008900000000002e-02	1	true
0.01704                 	smoothSolver	1.1311300000000000e-02	8.0666799999999997e-03	1000	1.4261599999999999e-02	1.0694000000000000e-07	2	1.4308299999999999e-02	1.0712600000000000e-07	2	false	smoothSolver	8.9618399999999996e-04	2.4724400000000001e-06	1	true	smoothSolver	2.0842999999999999e-03	5.8478600000000001e-06	1	true	GAMG	7.1137600000000001e-01	4.2323199999999998e-02	1	true
0.01705                 	smoothSolver	1.0586099999999999e-02	8.0285800000000004e-03	1000	1.4010500000000000e-02	1.0548800000000000e-07	2	1.4044900000000001e-02	1.0539000000000001e-07	2	false	smoothSolver	8.9626099999999998e-04	2.4726799999999999e-06	1	true	smoothSolver	2.0852100000000001e-03	5.8515200000000003e-06	1	true	GAMG	7.2779499999999997e-01	4.1169999999999998e-02	1	true
0.01706                 	smoothSolver	1.0375499999999999e-02	7.9871800000000000e-03	1000	1.4154399999999999e-02	1.0825600000000000e-07	2	1.4333100000000000e-02	1.1160400000000000e-07	2	false	smoothSolver	8.9633900000000001e-04	2.4727099999999999e-06	1	true	smoothSolver	2.0861199999999999e-03	5.8549300000000000e-06	1	true	GAMG	7.2798300000000005e-01	4.0586900000000002e-02	1	true
0.01707                 	smoothSolver	1.5374499999999999e-02	8.0138399999999995e-03	1000	1.3798299999999999e-02	1.0416400000000001e-07	2	1.3891700000000000e-02	1.0587400000000000e-07	2	false	smoothSolver	8.9641700000000005e-04	2.4726700000000001e-06	1	true	smoothSolver	2.0870300000000001e-03	5.8571700000000000e-06	1	true	GAMG	7.2765400000000002e-01	4.2370800000000000e-02	1	true
0.01708                 	smoothSolver	1.0705500000000000e-02	7.9827900000000000e-03	1000	1.3908300000000000e-02	1.0576900000000000e-07	2	1.3943000000000001e-02	1.0780000000000000e-07	2	false	smoothSolver	8.9649399999999996e-04	2.4727000000000001e-06	1	true	smoothSolver	2.0879399999999999e-03	5.8600300000000002e-06	1	true	GAMG	7.2579600000000000e-01	4.2647499999999998e-02	1	true
0.01709                 	smoothSolver	1.0429600000000001e-02	7.9143400000000006e-03	1000	1.4033199999999999e-02	1.0707300000000000e-07	2	1.4207900000000001e-02	1.1058900000000000e-07	2	false	smoothSolver	8.9657199999999999e-04	2.4731000000000001e-06	1	true	smoothSolver	2.0888500000000002e-03	5.8629500000000003e-06	1	true	GAMG	7.3072400000000004e-01	4.1669100000000001e-02	1	true
0.0171                  	smoothSolver	1.5638300000000001e-02	7.9421000000000005e-03	1000	1.5503700000000000e-02	1.2202899999999999e-07	2	1.6352999999999999e-02	1.3543800000000000e-07	2	false	smoothSolver	8.9665000000000003e-04	2.4745499999999999e-06	1	true	smoothSolver	2.0897600000000000e-03	5.8659000000000000e-06	1	true	GAMG	7.1613000000000004e-01	4.1541599999999998e-02	1	true
0.01711                 	smoothSolver	1.1641400000000000e-02	7.8872500000000002e-03	1000	1.5326400000000000e-02	1.1910000000000000e-07	2	1.5623800000000000e-02	1.2414900000000001e-07	2	false	smoothSolver	8.9672700000000005e-04	2.4730800000000000e-06	1	true	smoothSolver	2.0906700000000002e-03	5.8647099999999998e-06	1	true	GAMG	7.1612399999999998e-01	4.1985799999999997e-02	1	true
0.01712                 	smoothSolver	1.4617900000000000e-02	7.9209199999999997e-03	1000	1.3841700000000000e-02	1.0444500000000001e-07	2	1.3646800000000001e-02	1.0374800000000000e-07	2	false	smoothSolver	8.9680499999999998e-04	2.4730700000000001e-06	1	true	smoothSolver	2.0915899999999999e-03	5.8713699999999998e-06	1	true	GAMG	7.2966200000000003e-01	4.1309999999999999e-02	1	true
0.01713                 	smoothSolver	1.7169600000000000e-02	7.8364100000000003e-03	1000	1.4117899999999999e-02	1.0809100000000000e-07	2	1.4143899999999999e-02	1.1009499999999999e-07	2	false	smoothSolver	8.9688300000000001e-04	2.4739300000000001e-06	1	true	smoothSolver	2.0925000000000002e-03	5.8725299999999997e-06	1	true	GAMG	7.0528400000000002e-01	4.0090300000000002e-02	1	true
0.01714                 	smoothSolver	9.6654099999999993e-03	7.7461300000000004e-03	1000	1.4707100000000001e-02	1.1431000000000000e-07	2	1.4978900000000000e-02	1.1828500000000000e-07	2	false	smoothSolver	8.9696000000000003e-04	2.4740200000000001e-06	1	true	smoothSolver	2.0934100000000000e-03	5.8725699999999999e-06	1	true	GAMG	7.2314100000000003e-01	4.1213800000000002e-02	1	true
0.01715                 	smoothSolver	9.2421099999999996e-03	7.7245500000000002e-03	1000	1.3810800000000000e-02	1.0666700000000000e-07	2	1.3869599999999999e-02	1.0834900000000000e-07	2	false	smoothSolver	8.9703799999999996e-04	2.4733199999999998e-06	1	true	smoothSolver	2.0943300000000001e-03	5.8794099999999998e-06	1	true	GAMG	7.3909499999999995e-01	4.1885899999999997e-02	1	true
0.01716                 	smoothSolver	9.2151200000000003e-03	7.7300399999999997e-03	1000	1.3807200000000000e-02	1.0801200000000000e-07	2	1.3991099999999999e-02	1.1067400000000000e-07	2	false	smoothSolver	8.9711599999999999e-04	2.4752800000000001e-06	1	true	smoothSolver	2.0952499999999999e-03	5.8795100000000001e-06	1	true	GAMG	7.4058700000000000e-01	4.1710799999999999e-02	1	true
0.01717                 	smoothSolver	9.0170900000000002e-03	7.6970299999999997e-03	1000	1.3377200000000001e-02	1.0304400000000001e-07	2	1.3461799999999999e-02	1.0421000000000000e-07	2	false	smoothSolver	8.9719300000000001e-04	2.4743499999999999e-06	1	true	smoothSolver	2.0961700000000001e-03	5.8818299999999997e-06	1	true	GAMG	7.4287499999999995e-01	4.4102700000000002e-02	1	true
0.01718                 	smoothSolver	8.9567799999999993e-03	7.7028799999999996e-03	1000	1.3299300000000000e-02	1.0136600000000000e-07	2	1.3362600000000001e-02	1.0279400000000000e-07	2	false	smoothSolver	8.9727100000000005e-04	2.4736299999999999e-06	1	true	smoothSolver	2.0970799999999999e-03	5.8857799999999999e-06	1	true	GAMG	7.4756699999999998e-01	4.2968300000000001e-02	1	true
0.01719                 	smoothSolver	9.2241400000000005e-03	7.7102400000000001e-03	1000	1.3737200000000000e-02	1.0644600000000000e-07	2	1.4311700000000000e-02	1.1447400000000000e-07	2	false	smoothSolver	8.9734899999999998e-04	2.4753499999999999e-06	1	true	smoothSolver	2.0980000000000000e-03	5.8858399999999999e-06	1	true	GAMG	7.4363199999999996e-01	4.2670899999999998e-02	1	true
0.0172                  	smoothSolver	8.9587000000000000e-03	7.7217199999999996e-03	1000	1.3355300000000001e-02	1.0311499999999999e-07	2	1.3750699999999999e-02	1.0823500000000000e-07	2	false	smoothSolver	8.9742600000000000e-04	2.4741000000000002e-06	1	true	smoothSolver	2.0989200000000002e-03	5.8892200000000000e-06	1	true	GAMG	7.4450200000000000e-01	4.2345899999999999e-02	1	true
0.01721                 	smoothSolver	8.8556199999999998e-03	7.6658100000000003e-03	1000	1.3073700000000001e-02	9.9019600000000001e-08	2	1.3202800000000001e-02	1.0166500000000000e-07	2	false	smoothSolver	8.9750400000000003e-04	2.4748999999999998e-06	1	true	smoothSolver	2.0998400000000000e-03	5.8920700000000003e-06	1	true	GAMG	7.4772099999999997e-01	4.3756499999999997e-02	1	true
0.01722                 	smoothSolver	8.9813199999999992e-03	7.6846800000000002e-03	1000	1.3330900000000000e-02	1.0177800000000000e-07	2	1.3483800000000001e-02	1.0488500000000000e-07	2	false	smoothSolver	8.9758199999999996e-04	2.4753299999999998e-06	1	true	smoothSolver	2.1007700000000001e-03	5.8946000000000003e-06	1	true	GAMG	7.4676799999999999e-01	4.2002100000000001e-02	1	true
0.01723                 	smoothSolver	8.8477999999999994e-03	7.6626300000000001e-03	1000	1.2970900000000000e-02	9.8743600000000005e-08	2	1.3337900000000000e-02	1.0354800000000000e-07	2	false	smoothSolver	8.9765999999999999e-04	2.4749300000000002e-06	1	true	smoothSolver	2.1016899999999998e-03	5.8963499999999999e-06	1	true	GAMG	7.4899600000000000e-01	4.4370300000000001e-02	1	true
0.01724                 	smoothSolver	8.8212700000000008e-03	7.6561299999999997e-03	1000	1.2808200000000000e-02	9.6076599999999999e-08	2	1.2803600000000000e-02	9.5863099999999995e-08	2	false	smoothSolver	8.9773700000000001e-04	2.4756099999999999e-06	1	true	smoothSolver	2.1026100000000000e-03	5.9008700000000001e-06	1	true	GAMG	7.5100999999999996e-01	4.4345400000000000e-02	1	true
0.01725                 	smoothSolver	8.8743699999999995e-03	7.6678700000000002e-03	1000	1.2818599999999999e-02	9.6510699999999993e-08	2	1.2868900000000001e-02	9.6928299999999996e-08	2	false	smoothSolver	8.9781500000000005e-04	2.4754500000000002e-06	1	true	smoothSolver	2.1035400000000001e-03	5.9037800000000004e-06	1	true	GAMG	7.4846299999999999e-01	4.2602700000000000e-02	1	true
0.01726                 	smoothSolver	9.1352900000000008e-03	7.6628399999999998e-03	1000	1.3201500000000000e-02	1.0008800000000000e-07	2	1.3347800000000000e-02	1.0297400000000001e-07	2	false	smoothSolver	8.9789299999999998e-04	2.4755599999999998e-06	1	true	smoothSolver	2.1044599999999998e-03	5.9031999999999997e-06	1	true	GAMG	7.4800500000000003e-01	4.3332900000000001e-02	1	true
0.01727                 	smoothSolver	8.8269600000000000e-03	7.6533399999999998e-03	1000	1.2816500000000000e-02	9.6495900000000001e-08	2	1.2710200000000000e-02	9.5797299999999997e-08	2	false	smoothSolver	8.9797100000000001e-04	2.4757599999999998e-06	1	true	smoothSolver	2.1053900000000000e-03	5.9072599999999999e-06	1	true	GAMG	7.5113500000000000e-01	4.3599100000000002e-02	1	true
0.01728                 	smoothSolver	2.1823800000000001e-02	7.6890500000000002e-03	1000	1.2889200000000000e-02	9.7727399999999994e-08	2	1.2975499999999999e-02	9.9207499999999997e-08	2	false	smoothSolver	8.9804800000000003e-04	2.4771500000000001e-06	1	true	smoothSolver	2.1063200000000001e-03	5.9096600000000001e-06	1	true	GAMG	7.3145000000000004e-01	4.2794800000000001e-02	1	true
0.01729                 	smoothSolver	3.6056299999999999e-02	7.7812899999999997e-03	1000	1.3717399999999999e-02	1.0431000000000000e-07	2	1.3764700000000000e-02	1.0502500000000000e-07	2	false	smoothSolver	8.9812599999999996e-04	2.4743900000000001e-06	1	true	smoothSolver	2.1072399999999998e-03	5.9118400000000001e-06	1	true	GAMG	7.3301099999999997e-01	4.1808999999999999e-02	1	true
0.0173                  	smoothSolver	9.2359199999999999e-03	7.6510099999999998e-03	1000	1.3693300000000000e-02	1.0379800000000000e-07	2	1.3711299999999999e-02	1.0446800000000001e-07	2	false	smoothSolver	8.9820399999999999e-04	2.4777099999999999e-06	1	true	smoothSolver	2.1081699999999999e-03	5.9143399999999997e-06	1	true	GAMG	7.3470999999999997e-01	4.2503800000000001e-02	1	true
0.01731                 	smoothSolver	2.2894800000000000e-02	7.6895699999999997e-03	1000	1.3000899999999999e-02	9.8540999999999995e-08	2	1.3304200000000000e-02	1.0188100000000000e-07	2	false	smoothSolver	8.9828200000000003e-04	2.4766199999999998e-06	1	true	smoothSolver	2.1091000000000000e-03	5.9182999999999997e-06	1	true	GAMG	7.2743300000000000e-01	4.1693000000000001e-02	1	true
0.01732                 	smoothSolver	3.5331300000000003e-02	7.7424599999999996e-03	1000	1.5592699999999999e-02	1.2571699999999999e-07	2	1.6502900000000001e-02	1.3981000000000001e-07	2	false	smoothSolver	8.9835900000000005e-04	2.4774199999999999e-06	1	true	smoothSolver	2.1100300000000002e-03	5.9182700000000002e-06	1	true	GAMG	7.2171300000000005e-01	4.3933000000000000e-02	1	true
0.01733                 	smoothSolver	2.4145199999999999e-02	7.7044300000000000e-03	1000	1.5495000000000000e-02	1.2319899999999999e-07	2	1.6274899999999998e-02	1.3463699999999999e-07	2	false	smoothSolver	8.9843699999999998e-04	2.4759800000000000e-06	1	true	smoothSolver	2.1109599999999998e-03	5.9220799999999999e-06	1	true	GAMG	7.2007600000000005e-01	4.1519899999999998e-02	1	true
