# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
0.00284           	(5.0202519972e-03 3.1856331207e-09 -3.1042182341e-08)	5.0202519972e-03
0.00285           	(5.0202519972e-03 3.1562348502e-09 -3.0991387485e-08)	5.0202519972e-03
0.00286           	(5.0202519972e-03 3.1266165577e-09 -3.0939898672e-08)	5.0202519972e-03
0.00287           	(5.0202519972e-03 3.0968006967e-09 -3.0888767960e-08)	5.0202519972e-03
0.00288           	(5.0202519972e-03 3.0666002933e-09 -3.0836645171e-08)	5.0202519972e-03
0.00289           	(5.0202519972e-03 3.0362663382e-09 -3.0784985331e-08)	5.0202519972e-03
0.0029            	(5.0202519972e-03 3.0060092847e-09 -3.0732519749e-08)	5.0202519972e-03
0.00291           	(5.0202519972e-03 2.9760108231e-09 -3.0680874768e-08)	5.0202519972e-03
0.00292           	(5.0202519972e-03 2.9461382912e-09 -3.0628532335e-08)	5.0202519972e-03
0.00293           	(5.0202519972e-03 2.9159854295e-09 -3.0576706408e-08)	5.0202519972e-03
0.00294           	(5.0202519972e-03 2.8853748458e-09 -3.0524265172e-08)	5.0202519972e-03
0.00295           	(5.0202519972e-03 2.8541180149e-09 -3.0472105134e-08)	5.0202519972e-03
0.00296           	(5.0202519972e-03 2.8225711844e-09 -3.0419167762e-08)	5.0202519972e-03
0.00297           	(5.0202519972e-03 2.7910100493e-09 -3.0366576399e-08)	5.0202519972e-03
0.00298           	(5.0202519972e-03 2.7595401383e-09 -3.0313751819e-08)	5.0202519972e-03
0.00299           	(5.0202519972e-03 2.7285958507e-09 -3.0261557133e-08)	5.0202519972e-03
0.003             	(5.0202519972e-03 2.6978347500e-09 -3.0209040198e-08)	5.0202519972e-03
0.00301           	(5.0202519972e-03 2.6665970521e-09 -3.0156803200e-08)	5.0202519972e-03
0.00302           	(5.0202519972e-03 2.6350631875e-09 -3.0104137612e-08)	5.0202519972e-03
0.00303           	(5.0202519972e-03 2.6031365282e-09 -3.0051865373e-08)	5.0202519972e-03
0.00304           	(5.0202519972e-03 2.5711749864e-09 -2.9999580784e-08)	5.0202519972e-03
0.00305           	(5.0202519972e-03 2.5390789455e-09 -2.9947691225e-08)	5.0202519972e-03
0.00306           	(5.0202519972e-03 2.5064585562e-09 -2.9895115199e-08)	5.0202519972e-03
0.00307           	(5.0202519972e-03 2.4734977330e-09 -2.9842681660e-08)	5.0202519972e-03
0.00308           	(5.0202519972e-03 2.4402777478e-09 -2.9789385764e-08)	5.0202519972e-03
0.00309           	(5.0202519972e-03 2.4068370132e-09 -2.9736443014e-08)	5.0202519972e-03
0.0031            	(5.0202519972e-03 2.3728287955e-09 -2.9683324714e-08)	5.0202519972e-03
0.00311           	(5.0202519972e-03 2.3385460284e-09 -2.9630334649e-08)	5.0202519972e-03
0.00312           	(5.0202519972e-03 2.3037563561e-09 -2.9576521685e-08)	5.0202519972e-03
0.00313           	(5.0202519972e-03 2.2688069291e-09 -2.9522898198e-08)	5.0202519972e-03
0.00314           	(5.0202519972e-03 2.2339326970e-09 -2.9468666583e-08)	5.0202519972e-03
0.00315           	(5.0202519972e-03 2.1985505587e-09 -2.9415082173e-08)	5.0202519972e-03
0.00316           	(5.0202519972e-03 2.1628655771e-09 -2.9361106712e-08)	5.0202519972e-03
0.00317           	(5.0202519972e-03 2.1277647879e-09 -2.9308164994e-08)	5.0202519972e-03
0.00318           	(5.0202519972e-03 2.0924782712e-09 -2.9254389957e-08)	5.0202519972e-03
0.00319           	(5.0202519972e-03 2.0576597442e-09 -2.9200781495e-08)	5.0202519972e-03
0.0032            	(5.0202519972e-03 2.0228419054e-09 -2.9146129976e-08)	5.0202519972e-03
0.00321           	(5.0202519972e-03 1.9881195429e-09 -2.9091760930e-08)	5.0202519972e-03
0.00322           	(5.0202519972e-03 1.9533405850e-09 -2.9036077091e-08)	5.0202519972e-03
0.00323           	(5.0202519972e-03 1.9190417251e-09 -2.8980638760e-08)	5.0202519972e-03
0.00324           	(5.0202519972e-03 1.8843981812e-09 -2.8924348172e-08)	5.0202519972e-03
0.00325           	(5.0202519972e-03 1.8499076688e-09 -2.8868796989e-08)	5.0202519972e-03
0.00326           	(5.0202519972e-03 1.8152595563e-09 -2.8811426117e-08)	5.0202519972e-03
0.00327           	(5.0202519972e-03 1.7806107465e-09 -2.8753180095e-08)	5.0202519972e-03
0.00328           	(5.0202519972e-03 1.7456198998e-09 -2.8694075667e-08)	5.0202519972e-03
0.00329           	(5.0202519972e-03 1.7105193131e-09 -2.8635294798e-08)	5.0202519972e-03
0.0033            	(5.0202519972e-03 1.6752962094e-09 -2.8575927853e-08)	5.0202519972e-03
0.00331           	(5.0202519972e-03 1.6404587293e-09 -2.8517052016e-08)	5.0202519972e-03
0.00332           	(5.0202519972e-03 1.6056552721e-09 -2.8457658679e-08)	5.0202519972e-03
0.00333           	(5.0202519972e-03 1.5711672619e-09 -2.8398589657e-08)	5.0202519972e-03
0.00334           	(5.0202519972e-03 1.5369301054e-09 -2.8339698284e-08)	5.0202519972e-03
0.00335           	(5.0202519972e-03 1.5032722973e-09 -2.8281131895e-08)	5.0202519972e-03
0.00336           	(5.0202519972e-03 1.4701096180e-09 -2.8222080311e-08)	5.0202519972e-03
0.00337           	(5.0202519972e-03 1.4373990953e-09 -2.8162919869e-08)	5.0202519972e-03
0.00338           	(5.0202519972e-03 1.4053676788e-09 -2.8103512648e-08)	5.0202519972e-03
0.00339           	(5.0202519972e-03 1.3735724044e-09 -2.8043537030e-08)	5.0202519972e-03
0.0034            	(5.0202519972e-03 1.3422314631e-09 -2.7983196672e-08)	5.0202519972e-03
0.00341           	(5.0202519972e-03 1.3106518281e-09 -2.7921965347e-08)	5.0202519972e-03
0.00342           	(5.0202519972e-03 1.2799070107e-09 -2.7860671693e-08)	5.0202519972e-03
0.00343           	(5.0202519972e-03 1.2489200703e-09 -2.7798769701e-08)	5.0202519972e-03
0.00344           	(5.0202519972e-03 1.2183661691e-09 -2.7736987151e-08)	5.0202519972e-03
0.00345           	(5.0202519972e-03 1.1871456085e-09 -2.7674656545e-08)	5.0202519972e-03
0.00346           	(5.0202519972e-03 1.1556367162e-09 -2.7612080889e-08)	5.0202519972e-03
0.00347           	(5.0202519972e-03 1.1242812643e-09 -2.7548766780e-08)	5.0202519972e-03
0.00348           	(5.0202519972e-03 1.0933082991e-09 -2.7484761237e-08)	5.0202519972e-03
0.00349           	(5.0202519972e-03 1.0620428789e-09 -2.7420392264e-08)	5.0202519972e-03
0.0035            	(5.0202519972e-03 1.0309400532e-09 -2.7355799079e-08)	5.0202519972e-03
0.00351           	(5.0202519972e-03 9.9977124901e-10 -2.7291336596e-08)	5.0202519972e-03
0.00352           	(5.0202519972e-03 9.6921946624e-10 -2.7226901777e-08)	5.0202519972e-03
0.00353           	(5.0202519972e-03 9.3808586694e-10 -2.7162877451e-08)	5.0202519972e-03
0.00354           	(5.0202519972e-03 9.0712762749e-10 -2.7098105327e-08)	5.0202519972e-03
0.00355           	(5.0202519972e-03 8.7586212437e-10 -2.7033318854e-08)	5.0202519972e-03
0.00356           	(5.0202519972e-03 8.4444166559e-10 -2.6967845687e-08)	5.0202519972e-03
0.00357           	(5.0202519972e-03 8.1319111581e-10 -2.6902280987e-08)	5.0202519972e-03
0.00358           	(5.0202519972e-03 7.8218517717e-10 -2.6836692057e-08)	5.0202519972e-03
0.00359           	(5.0202519972e-03 7.5072653900e-10 -2.6771081380e-08)	5.0202519972e-03
0.0036            	(5.0202519972e-03 7.1964536906e-10 -2.6705055080e-08)	5.0202519972e-03
0.00361           	(5.0202519972e-03 6.8828802859e-10 -2.6638916400e-08)	5.0202519972e-03
0.00362           	(5.0202519972e-03 6.5696312508e-10 -2.6572493853e-08)	5.0202519972e-03
0.00363           	(5.0202519972e-03 6.2574398590e-10 -2.6506273187e-08)	5.0202519972e-03
0.00364           	(5.0202519972e-03 5.9472807039e-10 -2.6439862594e-08)	5.0202519972e-03
0.00365           	(5.0202519972e-03 5.6341713156e-10 -2.6373620120e-08)	5.0202519972e-03
0.00366           	(5.0202519972e-03 5.3199840069e-10 -2.6307318428e-08)	5.0202519972e-03
0.00367           	(5.0202519972e-03 5.0037170927e-10 -2.6241481350e-08)	5.0202519972e-03
0.00368           	(5.0202519972e-03 4.6867876234e-10 -2.6175409721e-08)	5.0202519972e-03
0.00369           	(5.0202519972e-03 4.3722446221e-10 -2.6109339000e-08)	5.0202519972e-03
0.0037            	(5.0202519972e-03 4.0615814351e-10 -2.6043459041e-08)	5.0202519972e-03
0.00371           	(5.0202519972e-03 3.7485434825e-10 -2.5977253416e-08)	5.0202519972e-03
0.00372           	(5.0202519972e-03 3.4367126436e-10 -2.5911391556e-08)	5.0202519972e-03
0.00373           	(5.0202519972e-03 3.1256634510e-10 -2.5846045974e-08)	5.0202519972e-03
0.00374           	(5.0202519972e-03 2.8102793328e-10 -2.5780206228e-08)	5.0202519972e-03
0.00375           	(5.0202519972e-03 2.4912184123e-10 -2.5714741666e-08)	5.0202519972e-03
0.00376           	(5.0202519972e-03 2.1710531823e-10 -2.5649204261e-08)	5.0202519972e-03
0.00377           	(5.0202519972e-03 1.8415093891e-10 -2.5583898540e-08)	5.0202519972e-03
0.00378           	(5.0202519972e-03 1.5022822612e-10 -2.5518517185e-08)	5.0202519972e-03
0.00379           	(5.0202519972e-03 1.1621337930e-10 -2.5453077840e-08)	5.0202519972e-03
0.0038            	(5.0202519972e-03 8.2558481052e-11 -2.5387324355e-08)	5.0202519972e-03
0.00381           	(5.0202519972e-03 4.8635506025e-11 -2.5321743113e-08)	5.0202519972e-03
0.00382           	(5.0202519972e-03 1.4808182966e-11 -2.5255944127e-08)	5.0202519972e-03
0.00383           	(5.0202519972e-03 -1.8693939084e-11 -2.5190678522e-08)	5.0202519972e-03
0.00384           	(5.0202519972e-03 -5.1644503941e-11 -2.5125977410e-08)	5.0202519972e-03
0.00385           	(5.0202519972e-03 -8.4489976725e-11 -2.5060856727e-08)	5.0202519972e-03
0.00386           	(5.0202519972e-03 -1.1731064235e-10 -2.4994654065e-08)	5.0202519972e-03
0.00387           	(5.0202519972e-03 -1.5084227547e-10 -2.4928092376e-08)	5.0202519972e-03
0.00388           	(5.0202519972e-03 -1.8418133615e-10 -2.4861235161e-08)	5.0202519972e-03
0.00389           	(5.0202519972e-03 -2.1747226282e-10 -2.4794420842e-08)	5.0202519972e-03
0.0039            	(5.0202519972e-03 -2.5085919914e-10 -2.4727380211e-08)	5.0202519972e-03
0.00391           	(5.0202519972e-03 -2.8401246002e-10 -2.4660246876e-08)	5.0202519972e-03
0.00392           	(5.0202519972e-03 -3.1733280044e-10 -2.4593264463e-08)	5.0202519972e-03
0.00393           	(5.0202519972e-03 -3.5074591654e-10 -2.4526990875e-08)	5.0202519972e-03
0.00394           	(5.0202519972e-03 -3.8438247415e-10 -2.4460737556e-08)	5.0202519972e-03
0.00395           	(5.0202519972e-03 -4.1740095223e-10 -2.4394693634e-08)	5.0202519972e-03
0.00396           	(5.0202519972e-03 -4.5067594918e-10 -2.4328991363e-08)	5.0202519972e-03
0.00397           	(5.0202519972e-03 -4.8403971712e-10 -2.4263438591e-08)	5.0202519972e-03
0.00398           	(5.0202519972e-03 -5.1764251499e-10 -2.4197958394e-08)	5.0202519972e-03
0.00399           	(5.0202519972e-03 -5.5106349641e-10 -2.4132625948e-08)	5.0202519972e-03
0.004             	(5.0202519972e-03 -5.8417843147e-10 -2.4066966650e-08)	5.0202519972e-03
0.00401           	(5.0202519972e-03 -6.1702863904e-10 -2.4001586928e-08)	5.0202519972e-03
0.00402           	(5.0202519972e-03 -6.5012471487e-10 -2.3936373916e-08)	5.0202519972e-03
0.00403           	(5.0202519972e-03 -6.8377355728e-10 -2.3871301684e-08)	5.0202519972e-03
0.00404           	(5.0202519972e-03 -7.1768897058e-10 -2.3806537740e-08)	5.0202519972e-03
0.00405           	(5.0202519972e-03 -7.5147071331e-10 -2.3742196793e-08)	5.0202519972e-03
0.00406           	(5.0202519972e-03 -7.8485296455e-10 -2.3678012876e-08)	5.0202519972e-03
0.00407           	(5.0202519972e-03 -8.1812627755e-10 -2.3613659255e-08)	5.0202519972e-03
0.00408           	(5.0202519972e-03 -8.5169887121e-10 -2.3549187399e-08)	5.0202519972e-03
0.00409           	(5.0202519972e-03 -8.8515428909e-10 -2.3484815617e-08)	5.0202519972e-03
0.0041            	(5.0202519972e-03 -9.1857934303e-10 -2.3419923632e-08)	5.0202519972e-03
0.00411           	(5.0202519972e-03 -9.5207547952e-10 -2.3355586430e-08)	5.0202519972e-03
0.00412           	(5.0202519972e-03 -9.8633218081e-10 -2.3291583626e-08)	5.0202519972e-03
0.00413           	(5.0202519972e-03 -1.0209592581e-09 -2.3227256407e-08)	5.0202519972e-03
0.00414           	(5.0202519972e-03 -1.0555654350e-09 -2.3162970272e-08)	5.0202519972e-03
0.00415           	(5.0202519972e-03 -1.0908605957e-09 -2.3098660353e-08)	5.0202519972e-03
0.00416           	(5.0202519972e-03 -1.1262486633e-09 -2.3034514137e-08)	5.0202519972e-03
0.00417           	(5.0202519972e-03 -1.1614889509e-09 -2.2970267496e-08)	5.0202519972e-03
0.00418           	(5.0202519972e-03 -1.1963383086e-09 -2.2905903702e-08)	5.0202519972e-03
0.00419           	(5.0202519972e-03 -1.2307433931e-09 -2.2841621570e-08)	5.0202519972e-03
0.0042            	(5.0202519972e-03 -1.2641982030e-09 -2.2778085020e-08)	5.0202519972e-03
0.00421           	(5.0202519972e-03 -1.2972940757e-09 -2.2714551939e-08)	5.0202519972e-03
0.00422           	(5.0202519972e-03 -1.3306220530e-09 -2.2650763483e-08)	5.0202519972e-03
0.00423           	(5.0202519972e-03 -1.3642136289e-09 -2.2586734835e-08)	5.0202519972e-03
0.00424           	(5.0202519972e-03 -1.3970643844e-09 -2.2523764061e-08)	5.0202519972e-03
0.00425           	(5.0202519972e-03 -1.4293859530e-09 -2.2461186888e-08)	5.0202519972e-03
0.00426           	(5.0202519972e-03 -1.4620114109e-09 -2.2398816582e-08)	5.0202519972e-03
0.00427           	(5.0202519972e-03 -1.4950249009e-09 -2.2336789557e-08)	5.0202519972e-03
0.00428           	(5.0202519972e-03 -1.5278834633e-09 -2.2275181742e-08)	5.0202519972e-03
0.00429           	(5.0202519972e-03 -1.5615286241e-09 -2.2213273939e-08)	5.0202519972e-03
0.0043            	(5.0202519972e-03 -1.5956170896e-09 -2.2151221508e-08)	5.0202519972e-03
0.00431           	(5.0202519972e-03 -1.6303738635e-09 -2.2089077723e-08)	5.0202519972e-03
0.00432           	(5.0202519972e-03 -1.6644148837e-09 -2.2027393118e-08)	5.0202519972e-03
0.00433           	(5.0202519972e-03 -1.6971839268e-09 -2.1965543034e-08)	5.0202519972e-03
0.00434           	(5.0202519972e-03 -1.7292247890e-09 -2.1904506821e-08)	5.0202519972e-03
0.00435           	(5.0202519972e-03 -1.7614369051e-09 -2.1843366403e-08)	5.0202519972e-03
0.00436           	(5.0202519972e-03 -1.7942899504e-09 -2.1782240089e-08)	5.0202519972e-03
0.00437           	(5.0202519972e-03 -1.8274807315e-09 -2.1721330066e-08)	5.0202519972e-03
0.00438           	(5.0202519972e-03 -1.8613125088e-09 -2.1660229860e-08)	5.0202519972e-03
0.00439           	(5.0202519972e-03 -1.8952133081e-09 -2.1599148423e-08)	5.0202519972e-03
0.0044            	(5.0202519972e-03 -1.9283636230e-09 -2.1538223737e-08)	5.0202519972e-03
0.00441           	(5.0202519972e-03 -1.9613312262e-09 -2.1477751338e-08)	5.0202519972e-03
0.00442           	(5.0202519972e-03 -1.9939100420e-09 -2.1417822801e-08)	5.0202519972e-03
0.00443           	(5.0202519972e-03 -2.0264369690e-09 -2.1358183979e-08)	5.0202519972e-03
0.00444           	(5.0202519972e-03 -2.0591617177e-09 -2.1298426843e-08)	5.0202519972e-03
0.00445           	(5.0202519972e-03 -2.0922545732e-09 -2.1238276261e-08)	5.0202519972e-03
0.00446           	(5.0202519972e-03 -2.1255054730e-09 -2.1178039963e-08)	5.0202519972e-03
0.00447           	(5.0202519972e-03 -2.1585359147e-09 -2.1118065101e-08)	5.0202519972e-03
0.00448           	(5.0202519972e-03 -2.1917678075e-09 -2.1057754157e-08)	5.0202519972e-03
0.00449           	(5.0202519972e-03 -2.2249937943e-09 -2.0996997198e-08)	5.0202519972e-03
0.0045            	(5.0202519972e-03 -2.2580378714e-09 -2.0936270262e-08)	5.0202519972e-03
0.00451           	(5.0202519972e-03 -2.2906816506e-09 -2.0875718524e-08)	5.0202519972e-03
0.00452           	(5.0202519972e-03 -2.3234071867e-09 -2.0815750503e-08)	5.0202519972e-03
0.00453           	(5.0202519972e-03 -2.3566175835e-09 -2.0755988434e-08)	5.0202519972e-03
0.00454           	(5.0202519972e-03 -2.3900610833e-09 -2.0696455873e-08)	5.0202519972e-03
0.00455           	(5.0202519972e-03 -2.4234661860e-09 -2.0637210381e-08)	5.0202519972e-03
0.00456           	(5.0202519972e-03 -2.4569238985e-09 -2.0578140598e-08)	5.0202519972e-03
0.00457           	(5.0202519972e-03 -2.4904834262e-09 -2.0518813392e-08)	5.0202519972e-03
0.00458           	(5.0202519972e-03 -2.5240049396e-09 -2.0459522983e-08)	5.0202519972e-03
0.00459           	(5.0202519972e-03 -2.5575320797e-09 -2.0400379652e-08)	5.0202519972e-03
0.0046            	(5.0202519972e-03 -2.5910944268e-09 -2.0341194918e-08)	5.0202519972e-03
0.00461           	(5.0202519972e-03 -2.6246174201e-09 -2.0281811491e-08)	5.0202519972e-03
0.00462           	(5.0202519972e-03 -2.6582883338e-09 -2.0222540609e-08)	5.0202519972e-03
0.00463           	(5.0202519972e-03 -2.6920619866e-09 -2.0163587601e-08)	5.0202519972e-03
0.00464           	(5.0202519972e-03 -2.7259423602e-09 -2.0104919113e-08)	5.0202519972e-03
0.00465           	(5.0202519972e-03 -2.7597730376e-09 -2.0046456935e-08)	5.0202519972e-03
0.00466           	(5.0202519972e-03 -2.7937839167e-09 -1.9988062732e-08)	5.0202519972e-03
0.00467           	(5.0202519972e-03 -2.8280298504e-09 -1.9929767831e-08)	5.0202519972e-03
0.00468           	(5.0202519972e-03 -2.8620717384e-09 -1.9871405982e-08)	5.0202519972e-03
0.00469           	(5.0202519972e-03 -2.8959850088e-09 -1.9812959352e-08)	5.0202519972e-03
0.0047            	(5.0202519972e-03 -2.9298911338e-09 -1.9754617404e-08)	5.0202519972e-03
0.00471           	(5.0202519972e-03 -2.9640018490e-09 -1.9696532644e-08)	5.0202519972e-03
0.00472           	(5.0202519972e-03 -2.9978838254e-09 -1.9638205282e-08)	5.0202519972e-03
0.00473           	(5.0202519972e-03 -3.0315610774e-09 -1.9579618569e-08)	5.0202519972e-03
0.00474           	(5.0202519972e-03 -3.0650104936e-09 -1.9521018606e-08)	5.0202519972e-03
0.00475           	(5.0202519972e-03 -3.0981456396e-09 -1.9462606853e-08)	5.0202519972e-03
0.00476           	(5.0202519972e-03 -3.1309654944e-09 -1.9404394781e-08)	5.0202519972e-03
0.00477           	(5.0202519972e-03 -3.1635907420e-09 -1.9346178572e-08)	5.0202519972e-03
0.00478           	(5.0202519972e-03 -3.1961507057e-09 -1.9288080181e-08)	5.0202519972e-03
0.00479           	(5.0202519972e-03 -3.2286125467e-09 -1.9230025254e-08)	5.0202519972e-03
0.0048            	(5.0202519972e-03 -3.2610617390e-09 -1.9172090867e-08)	5.0202519972e-03
0.00481           	(5.0202519972e-03 -3.2932167088e-09 -1.9114233835e-08)	5.0202519972e-03
0.00482           	(5.0202519972e-03 -3.3250706847e-09 -1.9056283043e-08)	5.0202519972e-03
0.00483           	(5.0202519972e-03 -3.3568623239e-09 -1.8998787989e-08)	5.0202519972e-03
0.00484           	(5.0202519972e-03 -3.3887024791e-09 -1.8941765563e-08)	5.0202519972e-03
0.00485           	(5.0202519972e-03 -3.4205660077e-09 -1.8884990362e-08)	5.0202519972e-03
0.00486           	(5.0202519972e-03 -3.4524290846e-09 -1.8828458042e-08)	5.0202519972e-03
0.00487           	(5.0202519972e-03 -3.4842457758e-09 -1.8772201446e-08)	5.0202519972e-03
0.00488           	(5.0202519972e-03 -3.5159984383e-09 -1.8716236730e-08)	5.0202519972e-03
0.00489           	(5.0202519972e-03 -3.5477604859e-09 -1.8660692264e-08)	5.0202519972e-03
0.0049            	(5.0202519972e-03 -3.5796466359e-09 -1.8605273567e-08)	5.0202519972e-03
0.00491           	(5.0202519972e-03 -3.6114140252e-09 -1.8550112705e-08)	5.0202519972e-03
0.00492           	(5.0202519972e-03 -3.6430453580e-09 -1.8495153538e-08)	5.0202519972e-03
0.00493           	(5.0202519972e-03 -3.6745441385e-09 -1.8440349723e-08)	5.0202519972e-03
0.00494           	(5.0202519972e-03 -3.7058110951e-09 -1.8385557947e-08)	5.0202519972e-03
0.00495           	(5.0202519972e-03 -3.7371687951e-09 -1.8331206116e-08)	5.0202519972e-03
0.00496           	(5.0202519972e-03 -3.7687155913e-09 -1.8276995739e-08)	5.0202519972e-03
0.00497           	(5.0202519972e-03 -3.8001756995e-09 -1.8222906970e-08)	5.0202519972e-03
0.00498           	(5.0202519972e-03 -3.8315209329e-09 -1.8169003839e-08)	5.0202519972e-03
0.00499           	(5.0202519972e-03 -3.8627643443e-09 -1.8115296616e-08)	5.0202519972e-03
